Service,Anime,URL,MAL ID (or n/a)
"Crunchyroll","NANBAKA","http://www.crunchyroll.com/nanbaka",30016
"Crunchyroll","Naruto","http://www.crunchyroll.com/naruto",20
"Crunchyroll","Naruto Shippuden","http://www.crunchyroll.com/naruto-shippuden",1735
"Crunchyroll","NARUTO Spin-Off: Rock Lee & His Ninja Pals","http://www.crunchyroll.com/naruto-spin-off-rock-lee-his-ninja-pals",12979
"Crunchyroll","NATSU NO ARASHI !","http://www.crunchyroll.com/natsu-no-arashi-",5597
"Crunchyroll","NATSU NO ARASHI !","http://www.crunchyroll.com/natsu-no-arashi-",6712
"Crunchyroll","Natsume Yujin-cho","http://www.crunchyroll.com/natsume-yujin-cho",4081
"Crunchyroll","Natsume Yujin-cho","http://www.crunchyroll.com/natsume-yujin-cho",5300
"Crunchyroll","Natsume Yujin-cho","http://www.crunchyroll.com/natsume-yujin-cho",10379
"Crunchyroll","Natsume Yujin-cho 4","http://www.crunchyroll.com/natsume-yujin-cho-4",11665
"Crunchyroll","Natsume Yujin-cho 5","http://www.crunchyroll.com/natsume-yujin-cho-5",32983
"Crunchyroll","Natsume Yujin-cho 6","http://www.crunchyroll.com/natsume-yujin-cho-6",34591
"Crunchyroll","Natsuyuki Rendezvous","http://www.crunchyroll.com/natsuyuki-rendezvous",13585
"Crunchyroll","Nazotokine","http://www.crunchyroll.com/nazotokine",33690
"Crunchyroll","Nekomonogatari Black","http://www.crunchyroll.com/nekomonogatari-black",15689
"Crunchyroll","Neo Angelique Abyss","http://www.crunchyroll.com/neo-angelique-abyss",3615
"Crunchyroll","Neo Angelique Abyss","http://www.crunchyroll.com/neo-angelique-abyss",4662
"Crunchyroll","Netsuzou Trap -NTR-","http://www.crunchyroll.com/netsuzou-trap-ntr-",34383
"Crunchyroll","NEW GAME!","http://www.crunchyroll.com/new-game",31953
"Crunchyroll","Night on the Galactic Railroad","http://www.crunchyroll.com/night-on-the-galactic-railroad",1441
"Crunchyroll","Night Raid 1931","http://www.crunchyroll.com/night-raid-1931",6973
"Crunchyroll","Ninja Girl & Samurai Master","http://www.crunchyroll.com/ninja-girl-samurai-master",34283
"Crunchyroll","Ninja Girl & Samurai Master","http://www.crunchyroll.com/ninja-girl-samurai-master",32829
"Crunchyroll","Ninja Girl & Samurai Master","http://www.crunchyroll.com/ninja-girl-samurai-master",34978
"Crunchyroll","Ninja Nonsense","http://www.crunchyroll.com/ninja-nonsense",229
"Crunchyroll","Nisekoi","http://www.crunchyroll.com/nisekoi",18897
"Crunchyroll","Nisekoi","http://www.crunchyroll.com/nisekoi",27787
"Crunchyroll","Nisemonogatari","http://www.crunchyroll.com/nisemonogatari",11597
"Crunchyroll","No Game No Life","http://www.crunchyroll.com/no-game-no-life",19815
"Crunchyroll","No. 6","http://www.crunchyroll.com/no-6",10161
"Crunchyroll","Noblesse: Awakening","http://www.crunchyroll.com/noblesse-awakening",32668
"Crunchyroll","Nobunaga Concerto","http://www.crunchyroll.com/nobunaga-concerto",24135
"Crunchyroll","Nobunaga the Fool","http://www.crunchyroll.com/nobunaga-the-fool",21177
"Crunchyroll","Nobunagun","http://www.crunchyroll.com/nobunagun",19855
"Crunchyroll","Nogizaka Haruka no Himitsu","http://www.crunchyroll.com/nogizaka-haruka-no-himitsu",3467
"Crunchyroll","Nogizaka Haruka no Himitsu - Purezza -","http://www.crunchyroll.com/nogizaka-haruka-no-himitsu-purezza-",6023
"Crunchyroll","Non Non Biyori","http://www.crunchyroll.com/non-non-biyori",17549
"Crunchyroll","Non Non Biyori","http://www.crunchyroll.com/non-non-biyori",23623
"Crunchyroll","Nora, Princess, and Stray Cat","http://www.crunchyroll.com/nora-princess-and-stray-cat",32447
"Crunchyroll","Nurse Witch KOMUGI R","http://www.crunchyroll.com/nurse-witch-komugi-r",31890
"Crunchyroll","Nyanbo!","http://www.crunchyroll.com/nyanbo",32805
"Crunchyroll","Nyanko Days","http://www.crunchyroll.com/nyanko-days",34148
"Crunchyroll","Nyarko-san: Another Crawling Chaos","http://www.crunchyroll.com/nyarko-san-another-crawling-chaos",11785
"Crunchyroll","Occult Academy","http://www.crunchyroll.com/occult-academy",6974
"Crunchyroll","Occultic;Nine","http://www.crunchyroll.com/occulticnine",32962
"Crunchyroll","Ojisan and Marshmallow","http://www.crunchyroll.com/ojisan-and-marshmallow",31848
"Crunchyroll","Onara Goro","http://www.crunchyroll.com/onara-goro",33274
"Crunchyroll","One Piece","http://www.crunchyroll.com/one-piece",21
"Crunchyroll","One Week Friends","http://www.crunchyroll.com/one-week-friends",21327
"Crunchyroll","Onee-chan ga Kita","http://www.crunchyroll.com/onee-chan-ga-kita",20931
"Crunchyroll","OneRoom","http://www.crunchyroll.com/oneroom",34392
"Crunchyroll","Onimusha: Dawn of Dreams","http://www.crunchyroll.com/onimusha-dawn-of-dreams",3498
"Crunchyroll","Onyankopon","http://www.crunchyroll.com/onyankopon",35971
"Crunchyroll","Ooya-san wa Shishunki!","http://www.crunchyroll.com/ooya-san-wa-shishunki",31621
"Crunchyroll","Orange","http://www.crunchyroll.com/orange",32729
"Crunchyroll","ORECA BATTLE","http://www.crunchyroll.com/oreca-battle",22735
"Crunchyroll","Oreimo","http://www.crunchyroll.com/oreimo",8769
"Crunchyroll","Oreimo","http://www.crunchyroll.com/oreimo",13659
"Crunchyroll","Orenchi no Furo Jijo","http://www.crunchyroll.com/orenchi-no-furo-jijo",24211
"Crunchyroll","Oreshura","http://www.crunchyroll.com/oreshura",14749
"Crunchyroll","Otome Yokai Zakuro","http://www.crunchyroll.com/otome-yokai-zakuro",8476
"Crunchyroll","Our Home's Fox Deity","http://www.crunchyroll.com/our-homes-fox-deity",3322
"Crunchyroll","Our love has always been 10 centimeters apart.","http://www.crunchyroll.com/our-love-has-always-been-10-centimeters-apart",36220
"Crunchyroll","Outbreak Company","http://www.crunchyroll.com/outbreak-company",19369
"Crunchyroll","Overlord","http://www.crunchyroll.com/overlord",29803
"Crunchyroll","Overlord","http://www.crunchyroll.com/overlord",35073
"Crunchyroll","OWARIMONOGATARI","http://www.crunchyroll.com/owarimonogatari",31181
"Crunchyroll","OWARIMONOGATARI","http://www.crunchyroll.com/owarimonogatari",35247
"Crunchyroll","OZMAFIA!!","http://www.crunchyroll.com/ozmafia",32697
"Crunchyroll","Pan de Peace!","http://www.crunchyroll.com/pan-de-peace",31498
"Crunchyroll","PandoraHearts","http://www.crunchyroll.com/pandorahearts",5530
"Crunchyroll","Parasite Dolls","http://www.crunchyroll.com/parasite-dolls",1350
"Crunchyroll","Parasyte -the maxim-","http://www.crunchyroll.com/parasyte-the-maxim-",22535
"Crunchyroll","Patema Inverted","http://www.crunchyroll.com/patema-inverted",12477
"Crunchyroll","Peeping Life","http://www.crunchyroll.com/peeping-life",6525
"Crunchyroll","Peeping Life TV Season 1??","http://www.crunchyroll.com/peeping-life-tv-season-1",31549
"Crunchyroll","Persona4 the Golden ANIMATION","http://www.crunchyroll.com/persona4-the-golden-animation",24075
"Crunchyroll","PERSONA5 the Animation","http://www.crunchyroll.com/persona5-the-animation",36023
"Crunchyroll","PERSONA5 the Animation -THE DAY BREAKERS-","http://www.crunchyroll.com/persona5-the-animation-the-day-breakers-",31645
"Crunchyroll","PES: Peace Eco Smile","http://www.crunchyroll.com/pes-peace-eco-smile",13427
"Crunchyroll","Phantasy Star Online 2 The Animation","http://www.crunchyroll.com/phantasy-star-online-2-the-animation",31223
"Crunchyroll","Phantom in the Twilight","http://www.crunchyroll.com/phantom-in-the-twilight",37598
"Crunchyroll","Phantom Thief Reinya","http://www.crunchyroll.com/phantom-thief-reinya",7561
"Crunchyroll","Phi Brain","http://www.crunchyroll.com/phi-brain",9981
"Crunchyroll","Phi Brain","http://www.crunchyroll.com/phi-brain",12753
"Crunchyroll","Photo Kano","http://www.crunchyroll.com/photo-kano",16397
"Crunchyroll","Piacevole","http://www.crunchyroll.com/piacevole",33447
"Crunchyroll","Pikotaro's LULLABY LA LA BY","http://www.crunchyroll.com/pikotaros-lullaby-la-la-by",35739
"Crunchyroll","Pilot Candidate","http://www.crunchyroll.com/pilot-candidate",888
"Crunchyroll","Pilot Candidate","http://www.crunchyroll.com/pilot-candidate",887
"Crunchyroll","Pita-Ten","http://www.crunchyroll.com/pita-ten",162
"Crunchyroll","Planet With","http://www.crunchyroll.com/planet-with",37578
"Crunchyroll","Plastic Memories","http://www.crunchyroll.com/plastic-memories",27775
"Crunchyroll","Please Teacher!","http://www.crunchyroll.com/please-teacher",195
"Crunchyroll","Please Teacher!","http://www.crunchyroll.com/please-teacher",443
"Crunchyroll","Please tell me! Galko-chan","http://www.crunchyroll.com/please-tell-me-galko-chan",32013
"Crunchyroll","Please Twins!","http://www.crunchyroll.com/please-twins",196
"Crunchyroll","Please Twins!","http://www.crunchyroll.com/please-twins",524
"Crunchyroll","Poco's Udon World","http://www.crunchyroll.com/pocos-udon-world",32673
"Crunchyroll","Polar Bear Cafe","http://www.crunchyroll.com/polar-bear-cafe",12815
"Crunchyroll","Pop Team Epic","http://www.crunchyroll.com/pop-team-epic",35330
"Crunchyroll","Poyopoyo","http://www.crunchyroll.com/poyopoyo",12021
"Crunchyroll","Pretty Cure","http://www.crunchyroll.com/pretty-cure",603
"Crunchyroll","Princess Knight","http://www.crunchyroll.com/princess-knight",3024
"Crunchyroll","Princess Nine","http://www.crunchyroll.com/princess-nine",1846
"Crunchyroll","PriPri Chi-chan!!","http://www.crunchyroll.com/pripri-chi-chan",34799
"Crunchyroll","Problem Children are Coming from Another World, aren't they?","http://www.crunchyroll.com/problem-children-are-coming-from-another-world-arent-they",15315
"Crunchyroll","Puella Magi Madoka Magica","http://www.crunchyroll.com/puella-magi-madoka-magica",9756
"Crunchyroll","PUNCH LINE","http://www.crunchyroll.com/punch-line",28617
"Crunchyroll","Qualidea Code","http://www.crunchyroll.com/qualidea-code",32360
"Crunchyroll","Queen's Blade Rebellion","http://www.crunchyroll.com/queens-blade-rebellion",11859
"Crunchyroll","R.O.D.","http://www.crunchyroll.com/rod",209
"Crunchyroll","R-15","http://www.crunchyroll.com/r-15",10611
"Crunchyroll","RADIANT","http://www.crunchyroll.com/radiant",37202
"Crunchyroll","Rail Wars!","http://www.crunchyroll.com/rail-wars",23309
"Crunchyroll","Rainy Cocoa","http://www.crunchyroll.com/rainy-cocoa",33245
"Crunchyroll","Rainy Cocoa","http://www.crunchyroll.com/rainy-cocoa",35923
"Crunchyroll","Ramen Fighter Miki","http://www.crunchyroll.com/ramen-fighter-miki",1738
"Crunchyroll","Rascal Does Not Dream of Bunny Girl Senpai","http://www.crunchyroll.com/rascal-does-not-dream-of-bunny-girl-senpai",37450
"Crunchyroll","Re:ZERO -Starting Life in Another World-","http://www.crunchyroll.com/rezero-starting-life-in-another-world-",31240
"Crunchyroll","Re:ZERO -Starting Life in Another World- Shorts","http://www.crunchyroll.com/rezero-starting-life-in-another-world-shorts",33142
"Crunchyroll","Re:ZERO -Starting Life in Another World- Shorts","http://www.crunchyroll.com/rezero-starting-life-in-another-world-shorts",33569
"Crunchyroll","REBORN!","http://www.crunchyroll.com/reborn",1604
"Crunchyroll","Recently, My Sister is Unusual","http://www.crunchyroll.com/recently-my-sister-is-unusual",17777
"Crunchyroll","Record of Grancrest War","http://www.crunchyroll.com/record-of-grancrest-war",34279
"Crunchyroll","Recorder and Randsell","http://www.crunchyroll.com/recorder-and-randsell",11491
"Crunchyroll","Recorder and Randsell","http://www.crunchyroll.com/recorder-and-randsell",13377
"Crunchyroll","Recovery of an MMO Junkie","http://www.crunchyroll.com/recovery-of-an-mmo-junkie",36038
"Crunchyroll","Recovery of an MMO Junkie","http://www.crunchyroll.com/recovery-of-an-mmo-junkie",36043
"Crunchyroll","Re-Kan!","http://www.crunchyroll.com/re-kan",25859
"Crunchyroll","ReLIFE","http://www.crunchyroll.com/relife",30015
"Crunchyroll","RErideD - Derrida, who leaps through time","http://www.crunchyroll.com/rerided-derrida-who-leaps-through-time",35835
"Crunchyroll","Restaurant to Another World","http://www.crunchyroll.com/restaurant-to-another-world",34012
"Crunchyroll","Rewrite","http://www.crunchyroll.com/rewrite",31716
"Crunchyroll","Rewrite","http://www.crunchyroll.com/rewrite",34126
"Crunchyroll","Ringing Bell","http://www.crunchyroll.com/ringing-bell",2199
"Crunchyroll","RIN-NE","http://www.crunchyroll.com/rin-ne",28423
"Crunchyroll","RIN-NE","http://www.crunchyroll.com/rin-ne",31610
"Crunchyroll","Rio Rainbow Gate","http://www.crunchyroll.com/rio-rainbow-gate",8241
"Crunchyroll","Ristorante Paradiso","http://www.crunchyroll.com/ristorante-paradiso",5984
"Crunchyroll","Robot Carnival","http://www.crunchyroll.com/robot-carnival",2182
"Crunchyroll","Robot Girls Z","http://www.crunchyroll.com/robot-girls-z",19799
"Crunchyroll","Rokka -Braves of the Six Flowers-","http://www.crunchyroll.com/rokka-braves-of-the-six-flowers-",28497
"Crunchyroll","Room Mate","http://www.crunchyroll.com/room-mate",34393
"Crunchyroll","Rowdy Sumo Wrestler Matsutaro","http://www.crunchyroll.com/rowdy-sumo-wrestler-matsutaro",22831
"Crunchyroll","Rozen Maiden","http://www.crunchyroll.com/rozen-maiden",64
"Crunchyroll","Rozen Maiden","http://www.crunchyroll.com/rozen-maiden",65
"Crunchyroll","Rozen Maiden Zurückspulen","http://www.crunchyroll.com/rozen-maiden-zurckspulen",18041
"Crunchyroll","Run with the Wind","http://www.crunchyroll.com/run-with-the-wind",37965
"Crunchyroll","Rurouni Kenshin","http://www.crunchyroll.com/rurouni-kenshin",45
"Crunchyroll","RWBY","http://www.crunchyroll.com/rwby",n/a
"Crunchyroll","RWBY VOLUME 1-3: The Beginning (Japanese Dub)","http://www.crunchyroll.com/rwby-volume-1-3-the-beginning-japanese-dub",n/a
"Crunchyroll","Sabagebu!  - Survival Game Club! –","http://www.crunchyroll.com/sabagebu-survival-game-club-",20709
"Crunchyroll","Saekano -How to Raise a Boring Girlfriend-","http://www.crunchyroll.com/saekano-how-to-raise-a-boring-girlfriend-",23277
"Crunchyroll","Saekano -How to Raise a Boring Girlfriend-","http://www.crunchyroll.com/saekano-how-to-raise-a-boring-girlfriend-",29317
"Crunchyroll","Saga of Tanya the Evil","http://www.crunchyroll.com/saga-of-tanya-the-evil",32615
"Crunchyroll","Sailor Moon Crystal","http://www.crunchyroll.com/sailor-moon-crystal",14751
"Crunchyroll","Sailor Moon Crystal","http://www.crunchyroll.com/sailor-moon-crystal",31733
"Crunchyroll","Saint Seiya - Soul of Gold","http://www.crunchyroll.com/saint-seiya-soul-of-gold",28215
"Crunchyroll","Saint Seiya Omega","http://www.crunchyroll.com/saint-seiya-omega",12929
"Crunchyroll","Saint Seiya The Lost Canvas","http://www.crunchyroll.com/saint-seiya-the-lost-canvas",6171
"Crunchyroll","Saint Seiya The Lost Canvas","http://www.crunchyroll.com/saint-seiya-the-lost-canvas",9130
"Crunchyroll","SAIYUKI RELOAD BLAST","http://www.crunchyroll.com/saiyuki-reload-blast",33726
"Crunchyroll","Saki","http://www.crunchyroll.com/saki",5671
"Crunchyroll","Saki Episode of Side A","http://www.crunchyroll.com/saki-episode-of-side-a",10884
"Crunchyroll","Sakura Quest","http://www.crunchyroll.com/sakura-quest",34494
"Crunchyroll","Sakura Trick","http://www.crunchyroll.com/sakura-trick",20047
"Crunchyroll","Samurai Bride","http://www.crunchyroll.com/samurai-bride",15377
"Crunchyroll","Samurai Flamenco","http://www.crunchyroll.com/samurai-flamenco",19365
"Crunchyroll","Samurai Jam-Bakumatsu Rock","http://www.crunchyroll.com/samurai-jam-bakumatsu-rock",23037
"Crunchyroll","Samurai Pizza Cats","http://www.crunchyroll.com/samurai-pizza-cats",1261
"Crunchyroll","Samurai Troopers","http://www.crunchyroll.com/samurai-troopers",1264
"Crunchyroll","Samurai Warriors","http://www.crunchyroll.com/samurai-warriors",28283
"Crunchyroll","SANRIO BOYS","http://www.crunchyroll.com/sanrio-boys",34839
"Crunchyroll","Say ""I love you""","http://www.crunchyroll.com/say-i-love-you",14289
"Crunchyroll","School Babysitters","http://www.crunchyroll.com/school-babysitters",35222
"Crunchyroll","School Days","http://www.crunchyroll.com/school-days",2476
"Crunchyroll","Schoolgirl Strikers","http://www.crunchyroll.com/schoolgirl-strikers",34289
"Crunchyroll","SCHOOL-LIVE!","http://www.crunchyroll.com/school-live",24765
"Crunchyroll","Schwarzes Marken","http://www.crunchyroll.com/schwarzes-marken",30806
"Crunchyroll","Scorching Ping Pong Girls","http://www.crunchyroll.com/scorching-ping-pong-girls",33031
"Crunchyroll","Sea Prince and the Fire Child","http://www.crunchyroll.com/sea-prince-and-the-fire-child",2029
"Crunchyroll","Seiren","http://www.crunchyroll.com/seiren",33836
"Crunchyroll","Seitokai No Ichizon - Student Councils Discretion","http://www.crunchyroll.com/seitokai-no-ichizon-student-councils-discretion",5909
"Crunchyroll","Sekko Boys","http://www.crunchyroll.com/sekko-boys",31540
"Crunchyroll","Sengoku Collection (Parallel World Samurai)","http://www.crunchyroll.com/sengoku-collection-parallel-world-samurai",12611
"Crunchyroll","SENGOKU NIGHT BLOOD","http://www.crunchyroll.com/sengoku-night-blood",35251
"Crunchyroll","SENGOKUCHOJYUGIGA","http://www.crunchyroll.com/sengokuchojyugiga",33803
"Crunchyroll","SENRAN KAGURA SHINOVI MASTER","http://www.crunchyroll.com/senran-kagura-shinovi-master",36037
"Crunchyroll","Senyu","http://www.crunchyroll.com/senyu",15751
"Crunchyroll","Servant x Service","http://www.crunchyroll.com/servant-x-service",18119
"Crunchyroll","Seven Mortal Sins","http://www.crunchyroll.com/seven-mortal-sins",33834
"Crunchyroll","Shamanic Princess","http://www.crunchyroll.com/shamanic-princess",1182
"Crunchyroll","She and Her Cat -Everything Flows-","http://www.crunchyroll.com/she-and-her-cat-everything-flows-",32491
"Crunchyroll","SHELTER","http://www.crunchyroll.com/shelter",34240
"Crunchyroll","Sherlock Hound","http://www.crunchyroll.com/sherlock-hound",1972
"Crunchyroll","Shin Atashinchi","http://www.crunchyroll.com/shin-atashinchi",30649
"Crunchyroll","Shin Koihime Musou","http://www.crunchyroll.com/shin-koihime-musou",6112
"Crunchyroll","Shin Koihime Musou - Otome Tairan","http://www.crunchyroll.com/shin-koihime-musou-otome-tairan",8057
"Crunchyroll","Shin Sekai Yori (From the New World)","http://www.crunchyroll.com/shin-sekai-yori-from-the-new-world",13125
"Crunchyroll","Shingu: Secret of the Stellar Wars","http://www.crunchyroll.com/shingu-secret-of-the-stellar-wars",1179
"Crunchyroll","Shining Tears X Wind","http://www.crunchyroll.com/shining-tears-x-wind",2031
"Crunchyroll","SHIROBAKO","http://www.crunchyroll.com/shirobako",25835
